url,time,flow,chunk
DeLR9R4Kmuo,2024_11_25_17_31,192.168.38.62:57283-74.125.96.70:443,551410/295175/294557/292033/295097/295097/295097/164020/763800/295100/331703/291096/32861/346238/214856/287248/248901/348249/285610/264622/289443/169435/472080/280712/264429/418724/292201
DeLR9R4Kmuo,2024_11_25_17_42,192.168.38.62:57416-173.194.4.199:443,85930/160895/540028/16562/366477/164018/524476/784583/543991/780517/327863/573629/898661/442552/637000/508088/295096/377016/767410/747756/98483/524724/552919/545893/295096/295096/360632/487185/295096/295096/426168/393400/311480/196787/287869/557712/377016/680158/458936/272169/393390/311480/295096/569953/573629/299555/508088/540861/426168/556615/442557/557245/295096/502048/360632/445307/525247/295096/377016/590724/295096/362175/458936/287512/295096/736170/311559/474961/292034/525375/491705/295097/426169/344249/311177/424011/290869/214856/378350/248901/16564/308853/212206/308428/169435/282459/379019/264429/16564/292201/420605
DeLR9R4Kmuo,2024_11_25_17_52,192.168.38.62:57561-173.194.4.199:443,310796/160895/743875/358176/366391/114866/590012/295095/935175/295095/377015/540860/508088/295096/540861/688407/295096
DeLR9R4Kmuo,2024_11_25_17_52,192.168.38.62:57613-173.194.4.199:443,557323/288908/680589/32947/295343/295174/300128/540861/295096/442552/295096/147635/295096/540939/426168/164019/360632/295096/372566/32947/49331/858579/672099/737608/489477/504417/590013/315939/590013/508093/475320/475320/327864/98488/32947/49335/445307/571893/513498/327864/377016/295096/296639/524477/213171/320280/295096/295096/344255/292034/508089/344249/49332/311481/491705/311177/295175/290876/373016/186082/346238/214856/378350/248901/348249/308853/264622/308428/169435/249608/472080/65716/264429/418724/316696/420605
DeLR9R4Kmuo,2024_11_26_15_38,192.168.38.62:51469-74.125.96.70:443,540218/160895/295094/295095/295095/587662/32946/213170/409783/629521/32947/131251/32947/393490/475320/409784
DeLR9R4Kmuo,2024_11_26_15_38,192.168.38.62:51507-173.194.4.199:443,1712008
DeLR9R4Kmuo,2024_11_26_15_38,192.168.38.62:51510-74.125.96.70:443,557432/295096/360710/821842/670797/759657/557323/442552/344248/491704/560884/582786/114867/295096/680158/393400/860965/272169/557230/311480/325632/843517/563337/327864/590013/491704/765871/327942/344248/295096/845195/32947/16563/412902/344248/344248/571870/32947/949201/763358/114867/32947/81565/242881/659905/32948/16564/483310/65716/98484/262407/413706/65716/186082/16564/98484/276085/264622/292044/169435/65716/408596/386216/264429/418724/292201/420605
dis898J-_kQ,2024_12_08_10_34,192.168.38.62:62760-74.125.171.41:443,54912/32942/114773/32945/204528/298676/229569/164018/32958/1610849/1012393/1107127/1023984/1331590/1179298/1103099/1001440/701408/602990/682537/524477/1085898/262328/915747/495768/729199/680886/765798/682508/425302/446494/220720/437899/266616/702285/472790/337641/799915/687504/720701/415081/639808/438401/585415/442374/787859/483298/562428/583751/642793/678788/513993/628463/548098/16511/32832/481200/602447/348343/771348/443535/641281/678943/817198/825774/350281/824906/614326/668764/460260/439483/843364/473554/717460/338936/16564/623252/449102/509488/453304/390423/654510/474689/429154/571477/683780/645545/775820/685069/663594/664340/551681/753067/734364/687197/252700/545379/752269/720739/380503/653619/373012/605325/448786/696365/489811/526145/16564/572194/477053/659914/229557/394959/164032/489088/605710/384737/319293
dis898J-_kQ,2024_12_08_10_45,192.168.38.62:62928-74.125.171.41:443,1306032/801848/549259/788405/990653/841474/1383516/1100780/98483/1614959/981392/1179298/1103099/1001440/1052885/1190533/320214/1091301/729199/837368/609316/682508/425302/446494/220720/437899/266616/702285/472790/337641/799915/687484/720701/415081/639808/438386/585415/442374/787859/483293/562428/583751/642793/678788/513993/628463/548098/646122/481175/602447/348343/771348/443521/641281/678943/817198/825739/500719/674468/614326/668764/460260/439483/843364/473554/717460/338936/396883/777367/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/775820/685058/65716/16564/708573/753048/734364/32948/252700/545364/726577/720739/380503/653604/373012/605325/448786/696365/489811/526145/747162/572194/596169/659914/571452/394959/696704/489088/605710/384737
dis898J-_kQ,2024_12_08_10_55,192.168.38.62:63089-74.125.171.41:443,1306032/801848/549259/788405/974269/1021698/957522/1068007/1172668/1181009/717683/613999/1092065/983420/1195858/1082717/1203086/1260524/1091301/729199/837368/609316/682508/425302/446494/220720/437899/266616/702285/131346/114867/16643
dis898J-_kQ,2024_12_08_10_55,192.168.38.62:63138-74.125.171.41:443,16658/49331/787859/483293/562428/583751/642793/678788/513993/628463/548098/646122/481175/602447/348343/771348/443521/641281/678943/817198/825739/500719/674468/614326/668764/460260/439482/843363/473553/717460/338936/396883/777367/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/775820/685058/663594/180404/753048/16427/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/489811/526145/747162/572194/596169/659914/571452/547783/16655/489088/605710/384737
dis898J-_kQ,2024_12_08_11_06,192.168.38.62:63241-172.217.145.72:443,1306032/801848/549259/788405/974269/792235/1034071/1053029/806669/1057975/1246545/717683/613999/1075681/1103099/1001440/1085653/1124997/620735/1285639/595625/648333/576634/837368/609316/682508/425302/446494/114867/437899/262330/702285/472790/337641/799915/687484/720701/415081/639808/438396/585415/442374/787859/483298/562428/583751/642793/602104/513993/628463/548098/646122/481199/602447/348343/771348/443531/641281/678943/817198/727471/350281/824907/772698/510404/899651/843364/473554/717460/338936/396883/777382/449102/509488/65716/98484/474689/550200/429154/621937/683776/645545/775820/685058/663594/507448/708573/753048/734364/687197/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/489826/526145/747162/572194/596169/659914/571452/547783/543880/489088/605710/384737
dis898J-_kQ,2024_12_08_11_17,192.168.38.62:63392-172.217.145.72:443,1306032/801848/549259/788405/941501/1038082/760827/1053029/1265513/1198898/1036529/717683/1018710/1123216/983420/1121725/813210/620735/1285639/595625/495768/729199/837368/609316/682508/425302/65715/220720/437899/266616/702285/472790/337641/799915/687484/720701/415081/639808/438386/585415/442374/787859/483293/562428/583751/642793/678788/513993/628463/548098/646122/16563/82099/348343/771348/443521/641281/678943/817198/825739/350281/824906/614326/668765/460261/439483/843364/473554/717460/338936/396883/777367/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/16564/685058/663590/664340/551681/753048/734364/687197/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/40262/247624/747162/572194/596169/659914/571452/394959/680320/489088/605710/384737
dis898J-_kQ,2024_12_08_11_27,192.168.38.62:63547-172.217.145.72:443,1306032/801848/549259/788405/957885/1054471/760827/491704/1084396/1074359/1056752/717683/1018710/954898/983420/957885/1246557/1235854/1080292/595625/495768/729199/837368/609316/682508/425302/446494/220720/437899/266616/702285/472790/337641/649353/838046/720701/415081/639808/438386/585415/442374/787859/970483/678788/513993/628463/548098/646122/481175/602447/348343/771348/443521/641281/678943/817198/825739/350281/824906/772687/510403/460260/439483/843364/473554/717460/338936/396883/777367/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/775820/685058/663594/664340/551681/753048/734364/687197/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/489811/526145/747162/572194/596169/659914/571452/547783/543880/489088/605710/384737
dis898J-_kQ,2024_12_08_11_38,192.168.38.62:63698-172.217.145.72:443,1306032/801848/549259/788405/957885/792235/1034071/1003877/1068905/1163493/370114/1235113/1041604/1103099/1001440/1118421/1174149/620735/1285639/1091301/729199/837368/609316/682508/425302/446494/220720/437899/266616/702285/472790/337641/82099/476151/720701/415081/639808/438386/585415/442374/787859/636018/409703/583751/642793/678788/513993/628463/548098/646122/481175/602447/348343/771348/443521/641281/678943/817198/825739/350281/824906/772687/510403/460260/439483/843364/473554/717460/338936/396883/777367/449102/509488/453304/390423/654510/474689/550200/429154/49332/683756/645545/775820/685058/663594/507448/708573/753048/734364/687197/252700/545364/752269/720739/380503/653604/534336/444001/448786/696365/489811/526145/747162/572194/596169/659914/571452/547783/543880/489088/605710/384737
dis898J-_kQ,2024_12_08_11_49,192.168.38.62:63844-74.125.171.41:443,1306032/801848/549259/407901/380596/1007037/792235/1034071/1053029/1150825/1147109/1036529/1109544/1141217/1103099/1116215/1262941/1285006/1285639/245939/1341088/609316/682508/425302/446494/220720/437899/266616/702285/472790/337641/799915/687484/720701/415081/639808/438386/585415/442374/787859/483293/562428/583751/642793/678788/513993/628463/548098/646122/481175/602447/348343/771348/443521/641281/678943/817198/825739/350281/824906/772687/510403/460260/439483/843364/473554/717460/338936/551013/623237/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/775820/685058/663594/664340/551681/753048/734364/687197/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/489811/526145/747162/572194/596169/659914/571452/547783/543880/489088/605710/384737
dis898J-_kQ,2024_12_08_11_59,192.168.38.62:63990-74.125.171.41:443,1297525/801848/549259/788405/957885/1021698/1910662/959671/925675/1279855/1060338/983420/941501/968024/1000237/1285639/595625/648333/576634/837368/609316/682508/425302/446494/220720/437899/266616/702285/472790/337641/649353
dis898J-_kQ,2024_12_08_11_59,192.168.38.62:64055-74.125.171.41:443,639808/438386/585415/442374/787859/636018/409703/583751/642793/678788/513993/628463/548098/646122/481175/602447/348343/771348/443521/641281/825739/500719/674468/614326/668764/460260/439482/843364/473554/717460/338936/551013/623237/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/775820/685058/663594/507448/708573/753048/734364/687197/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/489811/526145/747162/572194/596169/659914/571452/394959/696704/489088/605710/384737
dis898J-_kQ,2024_12_08_12_10,192.168.38.62:64156-172.217.145.72:443,1306032/801848/549259/788405/957885/988930/760827/442552/986185/1172668/1131857/1018710/1106832/983420/1121725/1148253/1186702/1211364/443639/16559/16563/49331/327005/446494/220720/196787/266616/702285/472790/337641/799915/687484/720701/213171/503495/442374/32947/32947/513276/49331/32947/513993/196799/548098/646122/481175/602447/348343/771348/443521/641281/678943/817198/825739/350281/824906/772687/510403/460260/439482/843364/473554/717460/338936/396883/777367/449102/509488/453304/390423/654510/474689/550200/429154/621937/683756/645545/775820/685058/663594/664340/551681/753048/734364/687197/252700/545364/752269/720739/380503/653604/373012/605325/448786/696365/489811/526145/677399/572194/32960/659914/571452/547783/543880/489088/605710/384737/319293
DLTRo3sCguM,2024_11_30_03_18,192.168.38.62:54619-74.125.164.199:443,1204482/1083002/524552/1274625/278710/1163538/1194248/65713/1202473/1081541/1921960/1506297/1197192/367801/1212031/1114425/1170285/1363580/1569048/1376630/1525682/1438332/1313410/1598146/1236969/1175898/1163910/1487198/2553705/1576160/2004404/1507311/34493/2084575/1760760/1012133/1686809/1268704
DLTRo3sCguM,2024_11_30_03_28,192.168.38.62:54765-74.125.164.199:443,1450282/988784/1095032/131249/114865/671931/1867841/1279149/1202473/1130696/1130999/857944/1463017/1032963/1186817/2377446/1217668/2760070/888461/653121/2275533/649801/1915904/1460080/1426059/1346334/2324329/1526996/1936575/1621999/1387928/1371078/1339818/1500510/1268704
DLTRo3sCguM,2024_11_30_03_39,192.168.38.62:54921-74.125.164.199:443,561489/435369/1177575/470964/778981/1338395/608626/1290371/2666057/573627/1415049/709133/1372281/891441/1280660/1159385/223112/779040/1534024/1709941/1377827/1501493/1760064/2211948/1409121/1560013/1382041/1203692/1737976/1678953/1639469/1692178/1590148/1456740/1594240/1330154/1142706
DLTRo3sCguM,2024_11_30_03_50,192.168.38.62:55070-74.125.164.199:443,1797/597853/391023/1095032/893754/1174200/1355907/2011863/1734604/957431/1365986/1446513/1393375/1197192/858748/1137201/581192/1217668/206644/1320873/1560837/1394642/1378142/1783201/1568222/1437390/1100081/1836861/1649519/1658085/1866861/1333387/1234632/1586854/1282918/1854585/1293220/1131573
DLTRo3sCguM,2024_11_30_04_01,192.168.38.62:55216-74.125.164.199:443,923065/393398/147633/32945/812267/944530/32945/1773591/678898/131249/1545038/857944/1250013/801719/32946/32946/699560/508092/517560/206644/1299548/412439/311479/496440/1634708/1437390/1334916/1319313/49330
DLTRo3sCguM,2024_11_30_04_01,192.168.38.62:55290-74.125.164.199:443,1460305/1490478/1571809/1875178/1701542/1336304/1605823/1549662/1268704
DLTRo3sCguM,2024_11_30_04_11,192.168.38.62:56087-74.125.164.230:443,1417509/597853/391037/1066618/778981/482711/2077150/1387053/1354632/1202497/1141828/1233778/1014289/432496/1157584/1032993/1186817/1204356/1450079/468066/376176/753852/1380613/1300680/1572627/1178649/1510214/1605699/1384089/1192282/1147526/1247941/2063520/1576160/1928601/2331987/1519000/937945/2273120/1556671/1486389/1252320
DLTRo3sCguM,2024_11_30_04_22,192.168.38.62:56228-74.125.164.199:443,1401125/597853/391023/984698/1081355/1534826/426171/1488839/1355488/590576/573627/907722/639163/1197192/367801
DLTRo3sCguM,2024_11_30_04_22,192.168.38.62:56262-74.125.164.199:443,982650/1114425/1170285/674618/1189796/1572467/1345490/1378142/1520252/1420680/1643028/1319313/1759323/1750456/1616671/1260742/1563654/1369467/1283784/1331859/839569/1854585/1686809/1201301
DLTRo3sCguM,2024_11_30_04_33,192.168.38.62:56396-74.125.164.230:443,1728425/1078648/778981/531842/1872856/1441781/1344767/1601260/39906/196785/2050166/1186817/1251980/1152398/749694/844150/1102189/1532766/904845/2081951/1490747/1264258/1281489/1269737/1352081/1245830/1379105/1629011/1674829/1268725/1418709/16476/1331859/1483760/1425599/1418680/51061
DLTRo3sCguM,2024_11_30_04_43,192.168.38.62:56541-74.125.164.230:443,1384736/988784/1083002/1081355/1272509/1374742/2061021/1377535/1355500/1440749/1197192/858748/1137201/1013216/1053032/1634584/1378258/1378142/1656054/1600992/1502927/1471804/1450385/1360518/1675125/2471785/1494240/1612794/2162932/1217171/32958/229644/1268704
DLTRo3sCguM,2024_11_30_04_54,192.168.38.62:56739-74.125.164.230:443,1515828/988784/1095032/1081355/1321747/1343471/1377535/1202473/1141828/1212919/671931/1282781/1032963/1186817/1005148/344247/1201558/749694/468066/1162704/1348700
DLTRo3sCguM,2024_11_30_04_54,192.168.38.62:56780-74.125.164.230:443,1478118/1787737/1204201/1142485/1147526/1388894/1518363/1221355/1661958/2381057/1535384/1636006/1565763/1143210/1268704
dOP0HQUTSo0,2024_11_23_02_44,192.168.38.62:58186-142.251.85.72:443,869686/354473/87583/356088/734882/247146/35608/422216/667844/411110/446728/654595/525803/484516/529859/319906/568566/428515/480176/512667/280067/202943/348064/88482/377668/149564/268775/122406/270250/201109/41414/174394/179223/82094/188386/241293/252702/41933/275341/107273/180476/264558/264610/90715/125222/421195/98478/32942/87109/319968/91840/305042/178646/292429/345119/338352/124685/312407/295358/56689/244218/51440/305071/124782/304189/81483/436643/287306/103434/258106/54334/49774/392775/129981/295021/303342/119790/308227/136095/199608/368345/273259/108011/294929/91494/274055/127617/261420/114863/127413/336082/73506/335781/164132/350800/262790/129819/333221/94723/25023/191190/239262/192458/375205/194579/287057/87318/253234/66152/72613/286361/135942/350004
dOP0HQUTSo0,2024_11_23_02_54,192.168.38.62:58335-74.125.96.42:443,869688/354475/87585/356090/734884/247148/128929/572175/411116/229208/548333/499337/536954/827675/319908/568568/555900/559208/239383/563007/320597/280069/202945/348066/88484/214003/313233/268777/122408/270252/141883/201111/41416/174396/179225/108756/188388/241295/252704/41935/275343/107275/180478/264560/264612/90717/125224/421197/83683/369561/351235/87111/319970/91842/118224/365468/292435/345121/338354/124687/312409/295360/56691/244225/51442/305072/124784/304191/81485/436645/287308/103436/258108/54336/49776/392777/129983/295023/303344/119792/308229/136097/199610/368347/208829/108013/294931/91496/274057/127619/261422/159534/505694/127415/336084/73508/335783/164134/350802/262792/129821/333223/94725/181319/34898/239264/192460/375207/194581/287059/87320/253236/66154/72615/286363/322347/163603
